client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment	grouped_accents
c74226cdf693fffee591cf791634ccd32b7669f5bfa091c3b2a835e7ce0b5c60dd5670468caf78e14d82136dfc0480e30b7fc155863f6fd9cb714a47c82f0ab0	./experiments/central20_53m_v01/cwattacks/adversarial_32841679.wav	2a560e3c9b81f1c2dd59fb763ae0f8b0abae63082eccf9a64b23dfdb60451476	Diverses dones, amb els cabells recollits, vestides, davant dels miralls.		4	0	sixties	male_masculine	central		ca		central
ea8456e0667e1cce6273cb333b7e6982f9aa0f260c7c103e04eb0076a73fe3497070b1a8f0c45b097dc3100a30254095a1c63e9514367655e9a378344ed25d1d	./experiments/central20_53m_v01/cwattacks/adversarial_30712412.wav	3f37f6719bca3a063dc6d2b23a5acfe958fa5c85cfcf54fff4d5d9a0859bf686	Els gossos tenien assitiat el senglar.		4	2	thirties	female_feminine	central		ca		central
01f34eb599e6a54060fd9434a271a825e32b3e4197ca524494ca408bc7a8744f333dae818493ca1a3171e80657d29c559e9f287943676f93f544a34eeb924cb3	./experiments/central20_53m_v01/cwattacks/adversarial_23635797.wav	a5e36af471b0e33c8e92007241ba0db15295015c833e26b05c54d6c6e4f7fa93	El vol també va ser destacat per la seva reentrada dramàtica.		3	0	thirties	female_feminine	central		ca		central
056d7638d714a7dc1efe1c47d390d0659fbfdfc7df5249e8bfe10ba346cc76d5cda93fc8ecbeadffd4924c4f9cfb6b32c1739c8af1e2d58d7cec88b2cf18795f	./experiments/central20_53m_v01/cwattacks/adversarial_21859824.wav	6d382dff3e6cb32773bbd4e2abbfeff1d99f70414e905aa71eaeceb7185a48c4	A més va ser nomenat cavaller de l'Orde del Toisó d'Or.		2	0	fifties	female_feminine	central		ca		central
88de10b6810aa36c43a70e0a26b2c7ca94f89da03bdc79868d631b9a53a7831f579f51f490c464cb30425896ae4b2406680e50e30d1b739718d35890d85a0bb7	./experiments/central20_53m_v01/cwattacks/adversarial_34118361.wav	34aa4b16bc7cd554722e82b02d845065431a1b635b5ee9d6505837e81ddb5164	Canya tallada en punxa utilitzada en l'antiguitat per a escriure amb tinta.		4	0	fifties	male_masculine	central		ca		central
49a7654071536ed5882b8b6e6d2e3558ef796ecd8aab8ceaa24ad8bc9f3420b528ef1413696584c11facd6d5bccd37fe8e274b8c3d139dc251ffb11c3a503aaa	./experiments/central20_53m_v01/cwattacks/adversarial_21904828.wav	70d7304a75d9426163b5e8f102811a24adc76068054b9874ff305190fe87c7c1	Igualment, ha impartit cursos de doctorat i de postgrau en diverses universitats.		3	0	fifties	male_masculine	central		ca		central
b1a0cbb91459433ff6de32b189783a734c2ada4c04d7dd164de449ce79c749d382aff10aa9ed7b4449af3390da51585123ef88719ecf7cfea9c24223023a23dd	./experiments/central20_53m_v01/cwattacks/adversarial_23765945.wav	b02318cc0459ca9422b4ff5e31720487a6780bf0763ae777f686e3f712451ec3	Després de jugar dues fases d'ascens a primera divisió el club entrà en crisi.		2	0	fifties	male_masculine	central		ca		central
b1a0cbb91459433ff6de32b189783a734c2ada4c04d7dd164de449ce79c749d382aff10aa9ed7b4449af3390da51585123ef88719ecf7cfea9c24223023a23dd	./experiments/central20_53m_v01/cwattacks/adversarial_28553187.wav	58f7bdb2a8bac24b06f1c6fcd14f6526da5587043a84c7d9ecf179c2255df447	Malgrat les deficiències de la seva aplicació, l'atac aleatori va ser altament efectiu.		3	0	fifties	male_masculine	central		ca		central
7b509d172a9a89a46ac05e8ac34c63dfb02acb105907a85992ad2ba9a204c500c7aae6cdfa4f2a005630ac4cee0d74e96b9b896e9533d269259ea0c21310fd0b	./experiments/central20_53m_v01/cwattacks/adversarial_30790446.wav	83b975844633d04eb20d00fdbbaa8fdc5c8afeabc437b33c46e77431f9fe7160	Què vols, mar o muntanya?		6	0	fourties	female_feminine	central		ca		central
1fd67caeb7b78daa5fd6d5818a3e2fe166036c9edb29e965d0856d63378692850b159a9c48cdc01edd2ee2650c083fca766aba32e647f5d17ff55c94c3fdc881	./experiments/central20_53m_v01/cwattacks/adversarial_23930826.wav	c1ab8007f6653ec78d3c95be279314e829a312a25d049ab70c7b116ce671c7c9	És un mineral autigènic en ciment en pedra arenisca.		2	0	fourties	male_masculine	central		ca		central
eb064ef721683e01f9ab7642cd139133219a9069524e2a5917064d0841119bb944c736698ab86e73ccb069ef40e49d98e00a51ef673e580784367022a5ad5c2a	./experiments/central20_53m_v01/cwattacks/adversarial_35777167.wav	4d82eb04fd54a93d8788aa6b36a1ee453f4808709e80540e35e6c04681bc117f	Pau Furriol i Fornells és un polític nascut a Barcelona.		4	0			central		ca		central
02f7d61edf5063ca42953b1068539f1572985aa9448555cfd8d7667121eeedc72c912d95cf33abf61a1f9620f2a01be4251a53aa5440d15849003fb31210d830	./experiments/central20_53m_v01/cwattacks/adversarial_28916296.wav	03b5f2b044d4c489279721915ce1b28c06910e366d7842699d392c30c7e33cca	Els símptomes eren els d'un trastorn de claustrofòbia amb atacs de pànic.		3	0	sixties	male_masculine	central		ca		central
4fd642c5fddebfb4fd4a664a5f015917d30487ff303aae1db74000f038d1062eb1006e6ea711e6847f5152eb288d9282b5fd0a8efc2f797f42dee3b4dd3ab364	./experiments/central20_53m_v01/cwattacks/adversarial_31255852.wav	fe7451019c471fe978fb539d351ad2097b3a0f8f0ccf20a0f77534169cfbffa1	L'oficina de turisme es troba al costat de l'aparcament principal.		12	0	twenties	female_feminine	central		ca		central
ba40099870e04343c279280228c1c0050255795347d50f6d1fcd4efae1a166ec02daf2249c0d280774fab29fd24aca6891bcf00f32c29306d9e75eef1e7d492b	./experiments/central20_53m_v01/cwattacks/adversarial_31111252.wav	ecfd5790675ca4a696c0ebc99446ad51d163e4059760571015a2ead218f86f2c	Aquest exemple específic usa només una taula.		4	0	seventies	female_feminine	central		ca		central
bd95ffab930242f2621b9563840e428b4dc7ec694ac10cff2df3336bcb254bb8e9a29b7cddeeb4424c0675d86e9b5d6520ea4a5889e90b5d73ae3efc75e00862	./experiments/central20_53m_v01/cwattacks/adversarial_31464912.wav	1eb263486de762b0462b9c3be97b838e59453301b91fe50d3640cc8a83f932b8	No és tot massa meravellós?		3	0	twenties	male_masculine	central,gironí,comarca de la Selva		ca		central
056d7638d714a7dc1efe1c47d390d0659fbfdfc7df5249e8bfe10ba346cc76d5cda93fc8ecbeadffd4924c4f9cfb6b32c1739c8af1e2d58d7cec88b2cf18795f	./experiments/central20_53m_v01/cwattacks/adversarial_21283498.wav	46e64f666defaf5d21e4c83e45580e4bb43e80c497371f82de89d98162d4d44d	L'ordenació que s'estableix té en compte l'experiència i l'avaluació de la pràctica educativa d'aquesta etapa.		3	1	fifties	female_feminine	central		ca		central
b1a0cbb91459433ff6de32b189783a734c2ada4c04d7dd164de449ce79c749d382aff10aa9ed7b4449af3390da51585123ef88719ecf7cfea9c24223023a23dd	./experiments/central20_53m_v01/cwattacks/adversarial_3094587.wav	bbf34e0909c17691cfc27af5c72f72ac5496c7c4e9d42d5771d1dc9dd491d2a4	Tot i això, va perdre en les eleccions primàries davant de George G. Sadowski.		2	0	fifties	male_masculine	central		ca		central
c3f1018eb1f7b5e5c0210deab309d06d3e8e9e15ec7dd41d2dbcf863c39e36955b2034fe44af5a4983285b8fc6c0d92b092f95383f8989c1d75a40a4bcdd3d83	./experiments/central20_53m_v01/cwattacks/adversarial_23598747.wav	a3fdd1f6b72ae62773a79baddaa346176bfde4b2fbdd7ba03b59c925efcb2803	Himeni: es troba recobrint tota la superfície del bolet.		2	0	fifties	male_masculine	central		ca		central
f5143c99be3f89df9a15fd4d247dd63a7db7678de8ff32c20859d30eed92b8b12dd96cb1d70a8462d1e58b56d608de186935c0b77be80ec5921c9754096111d1	./experiments/central20_53m_v01/cwattacks/adversarial_31831225.wav	2fbbc5f979f7563ada6e5e2283706b53321cb6faf9fd7e058d56623dfb104762	Ni m'hi aturo.		4	0	sixties	male_masculine	central		ca		central
b1a0cbb91459433ff6de32b189783a734c2ada4c04d7dd164de449ce79c749d382aff10aa9ed7b4449af3390da51585123ef88719ecf7cfea9c24223023a23dd	./experiments/central20_53m_v01/cwattacks/adversarial_24909388.wav	05fb2849d3b570d8511fda8f0d640dfedca4d67dd2d36ddafde09e45a40fd3fe	Soc l'ocell cantaire i el cuc.		3	0	fifties	male_masculine	central		ca		central
4c2fd0492e21b6d32a30a1c688554fca1aac1a6e4a69d99e36768d4755cd46c8a0a3075f85fcf1973cb02b732a3c2448323b9da3625e2ddb14a6d5139db996a8	./experiments/central20_53m_v01/cwattacks/adversarial_38355855.wav	ac11027a24d730f76f2e855146ad6acf7dc5c67b1f58f4fba2511c9fe0e119c1	I definim el producte i la seva implementació concreta.		4	0	sixties	male_masculine	central		ca		central
76383f56d9979837d4b3348f9f28877dd1ba58c1bd0ea839bdabf021428c2edfba46ff25558004c5183a73575eb126d4e0746a40e22ab15154d5d6f238a48ca5	./experiments/central20_53m_v01/cwattacks/adversarial_31118016.wav	edf227dd0d90a229acfff3615e5d726c86e6834855a711af5b1b2ea5bf06e276	Quant dura el viatge en autobús fins a Camós?		3	0	sixties	female_feminine	central		ca		central
0ff19536d6147f61b24d50c0c993a7a687df4d253c2052e4fa30b1624c87e60075649d888f51ce71318fb8789cb378879091aba020256d66ac19f024833c3e63	./experiments/central20_53m_v01/cwattacks/adversarial_31257245.wav	fe908f115705eb6557dedcafd4d57765d8733d49d0c067b27b47c5745134cb25	Destaquen, sobretot, els portals d'accés de carreus de pedra.		6	2	sixties	female_feminine	Català central	Central	ca		central
01067663db08dbdd404245317a8caf0a077a62ae3cf1e836c8f17cc93efe9a13a9c96fce7f955a3082a983fcdefa761a5644330a212a3618330c1442c90f59cd	./experiments/central20_53m_v01/cwattacks/adversarial_32485926.wav	005ad53789c743e03f7c001988f791cd8b46fb6729aaded34106726bd7401988	Per Cap d'Any na Gina va a Montferri.		4	0	twenties	female_feminine	central		ca		central
bfe8d96ce71f9cce7bd16b5282041c66773405f1a11f4f0c8d3b6e81646f262bdac0cb3ee8f54e13175ba9ed7da38407e8a9aeff20972271f0c62c0b19f8b644	./experiments/central20_53m_v01/cwattacks/adversarial_37534951.wav	a7c6a56adaaed415c8503a03484eb27c86b2dc2cb42c9f81c8884fa7287cfe07	Aclarir-se la veu.		2	0	sixties	male_masculine	central		ca		central
148eed41cdbca7b76cd95774b42c8c1a2b811e7d6fb76907ff6440bb9ec68b5eeb5fcf616bf4d5830883d0733f0e069334a726652fd7008bbead153603e77a5e	./experiments/central20_53m_v01/cwattacks/adversarial_30494575.wav	597c05933b0edf4bcfb762dd77046c535f177a06e09fabb85c281d872c4bc003	Apunta el sis, trenta-cinc, noranta-u, noranta-cinc, cinquanta-set com a telèfon de la Mireia Toapanta.		3	0	fourties	female_feminine	central		ca		central
85c9e13ccfc0d67de10281b04257d8ac0c256d2f9415e54148fb59954c0d43f66d3cbea43ea6389f8407a8bda8b1b1becd30e41dfbb3dd9bebbe69816d096fa9	./experiments/central20_53m_v01/cwattacks/adversarial_22478376.wav	8bb2501c2f1d79dbe8b5fbc3011680466e5ad4efe6d0f5f6f80e20acb9477627	Aquest centre seria conegut com a Colònia de York.		2	1	sixties	male_masculine	central		ca		central
46db6e5b6a41823e1ccf605fc25e66b67af7a990a3cb35c5a44ecec2f8b86eff5f3338f8b533b9fed886204ca4a5ae6c443940c6dbe3d4ed21d7abf7f99c4c1c	./experiments/central20_53m_v01/cwattacks/adversarial_31157901.wav	35537c92e026dc7cdd5af0ad96aa6ef1f018116fd122efb1aa12a65a559a92b2	Manuel Carrasco i Formiguera va ser un polític nascut a Barcelona.		6	0	sixties	male_masculine	central		ca		central
78ec814c3a17086bfbff13323ae5d1d38a57f64e0d157b5b4fa7017bf4ecff7749985ef359c1d397f59c193f7d7f2f5f39454d128cd055bcb50480ef80819139	./experiments/central20_53m_v01/cwattacks/adversarial_32697604.wav	238fbd5bf98516b7cdd04d67fd8d62bcdcc62e814507a378523d4dd815236ebe	El deu d'agost na Noa i na Carla aniran al teatre.		6	0	seventies	female_feminine	central		ca		central
76383f56d9979837d4b3348f9f28877dd1ba58c1bd0ea839bdabf021428c2edfba46ff25558004c5183a73575eb126d4e0746a40e22ab15154d5d6f238a48ca5	./experiments/central20_53m_v01/cwattacks/adversarial_31188874.wav	f4afeb44de435563a1c9b5e7ed141f37b3b686b21892af21ab3b13b88793990b	Generalment es bevia cervesa o hidromel, però els nobles també bevien vi importat.		3	0	sixties	female_feminine	central		ca		central
85c9e13ccfc0d67de10281b04257d8ac0c256d2f9415e54148fb59954c0d43f66d3cbea43ea6389f8407a8bda8b1b1becd30e41dfbb3dd9bebbe69816d096fa9	./experiments/central20_53m_v01/cwattacks/adversarial_38055812.wav	962ea915b2c02d033f71b61476f999d21c6a89fbbc5dba391c99aacc4afa3d00	Al comtat hi ha la seu de l'arquebisbe de Canterbury i del bisbe de Rochester.		3	0	sixties	male_masculine	central		ca		central
eb5078bcb64f9595d6d8589ad60502b2870f16942fbb4cbd2483c817c7fa460faeda90b82bcf531ac96be8c1d6825953ab85ab0bd46ea477615e71e50386ffe0	./experiments/central20_53m_v01/cwattacks/adversarial_32603106.wav	1eb3f3e185d3e1cb9440ab7a8c0992f4ba93f42f794914c7a523cf04379134c3	Demà en Josep i en Pau aniran a Viladecans.		6	0	fifties	female_feminine	central		ca		central
d6bc663a421f039ef63a6d4eab9a77a9a2c6f37c6d56d63725ce169871e6ecf30edeea92bf060002695de5ce8a03e643de5a0db57c9a4ade35b483f48c16bbb8	./experiments/central20_53m_v01/cwattacks/adversarial_31326269.wav	07f1c607951a8c9b1ac8158b7868cbea34e29ae30b148ae92c236cd333331446	També fou autor dels brolladors d'aigua de l'avinguda de la Reina Maria Cristina.		4	0	fifties	female_feminine	central		ca		central
53e38edd901a9f8426ada8382a10e670a0605ed1f2542293cd0b1fbe55c14d6da5833fa86201ce2f63983c1b6c570dbebd31d35f466de4a2b9abb9a6283461fa	./experiments/central20_53m_v01/cwattacks/adversarial_31859767.wav	39b2434ca49e0576022bae888af092e10158cfc934da3de242a6961b9209360c	Dijous en Joel vol anar al teatre.		9	0	fifties	male_masculine	central,balear		ca		central
bfe8d96ce71f9cce7bd16b5282041c66773405f1a11f4f0c8d3b6e81646f262bdac0cb3ee8f54e13175ba9ed7da38407e8a9aeff20972271f0c62c0b19f8b644	./experiments/central20_53m_v01/cwattacks/adversarial_218878.wav	6f5439d284e43f60eea6355b585a0417a646704befd33c7d306547d24f29bf66	Qualsevol pot unir-se a aquests fòrums i publicar preguntes i respostes.		3	0	sixties	male_masculine	central		ca		central
3723bd65a05afc7411c2bfca904742062b7b0c081ba126e68c65d28eaa6122f69196f4959fc1795fe03f8e49ec7364863911f9b659684a06b3a126c6f1729551	./experiments/central20_53m_v01/cwattacks/adversarial_19333529.wav	8a9d052088d1b67bdc4f71ef88746b44abeaffb72d07c92a9ced3f9ad8f75f7c	Els aspirants que justifiquin, amb els corresponents títols oficials, que tenen el nivell exigit de català.		3	0	sixties	male_masculine	septentrional		ca		nord
f9186ced8da85ab773348bc71b1a08ef2573b17f49faf14083c7f6f30ef676b661374a4fb81f70d7230486a6cb9a4e3a70543ef33fbcdbb6b0fed2715e1b17dd	./experiments/central20_53m_v01/cwattacks/adversarial_17492478.wav	4674841239c523663c62b90311517e1b468feb5db1ef586c935ac457e61fc539	També es pot seleccionar l'entorn d'escriptori desitjat des dels menús d'arrencada dels CD o DVD.		2	0	seventies	male_masculine	septentrional		ca		nord
ab859fda475c2371f87fb5b38aea7f10f40c55c0f878fc7b03f1ecadd62f780df1d28b803d464ba449b990a362b59824e7fe4b0190be874fe60b12fa785f5643	./experiments/central20_53m_v01/cwattacks/adversarial_32301681.wav	c1d7d95a412f24d79634f5b3d691b04a7bc4b1e11a179444f8b076323946d538	El vint-i-tres de maig n'Hug i en Quixot volen anar al metge.		6	0	fifties	male_masculine	septentrional		ca		nord
444f0f5422d6d8df65a071c2737181a0110368ac69baff0b6e879d5b24c6893399d79e81817299d2ab941cc5c6fa0ce0b39852ddf355f8c3546adf054a739c97	./experiments/central20_53m_v01/cwattacks/adversarial_33670020.wav	2ce31d15affffa1ca5c94843ccc7854b40f9c1ff079903b02dc6705eb5480e4a	És el vuitè dels dotze fills de Jacob i patriarca de la tribu d'Aser.		2	0			septentrional		ca		nord
46f14091d04ccc9ef74d0d814c7a5902c67b5b88729b5c5d621d02a8d260822fb988b6520c5df4913daae67757a0b6331f69b52f935ab162efc58baf056a02e6	./experiments/central20_53m_v01/cwattacks/adversarial_31295944.wav	03ace48891ff8c2a32c440eae2d167d0d4f69a51f4d0b3cdb2b131d8ae4cfc38	Molons el va provar en un circuit de karts prop de Pedralbes.		4	0	twenties	female_feminine	septentrional		ca		nord
444f0f5422d6d8df65a071c2737181a0110368ac69baff0b6e879d5b24c6893399d79e81817299d2ab941cc5c6fa0ce0b39852ddf355f8c3546adf054a739c97	./experiments/central20_53m_v01/cwattacks/adversarial_36438294.wav	532a1f5d443c930de76139f98253362b7ac730ac551f04782c928f76f74d1589	Podem concloure, que les regles bàsiques són molt similars a les del voleibol convencional.		2	0			septentrional		ca		nord
3723bd65a05afc7411c2bfca904742062b7b0c081ba126e68c65d28eaa6122f69196f4959fc1795fe03f8e49ec7364863911f9b659684a06b3a126c6f1729551	./experiments/central20_53m_v01/cwattacks/adversarial_19074780.wav	ae1a0bb4b7ac004581f86c4bf5a419d102126019b703627730087c38c95190ea	Els països de la Unió Europea poden millorar la seua situació exportant fora d'Europa.		3	0	sixties	male_masculine	septentrional		ca		nord
31e6f3a011661320b2e59b6f8be43f6db2243e9feabc2b9787c1413788e13eb0e5810bed983bf7ff66e46417d183a91ed50b3b9be9d89e4f51aada72293b9881	./experiments/central20_53m_v01/cwattacks/adversarial_32253550.wav	ad85db08c795e6be6f4b7cab25556a63860d4fe0a834e3f87a99daf7e2b935e1	Doncs ja et vindré a veure la setmana que ve amb l'anònim.		6	0	sixties	female_feminine	septentrional		ca		nord
8d696eed43c55020f1b591ce0e6f9548fa4e4c558290587f9eb8209fd580dfb48aad892e442678528bf76ce1874e9e29ca51b795fbf6080060cf086fc5e93457	./experiments/central20_53m_v01/cwattacks/adversarial_32310521.wav	c4cbce22031d4abde7d43b7dde8a55e409cbf4394fe8eb0e1e0f4d0f962a7c62	El vint-i-tres de maig en Gil i na Júlia volen anar al teatre.		4	0			nord-oriental		ca		nord
31e6f3a011661320b2e59b6f8be43f6db2243e9feabc2b9787c1413788e13eb0e5810bed983bf7ff66e46417d183a91ed50b3b9be9d89e4f51aada72293b9881	./experiments/central20_53m_v01/cwattacks/adversarial_31435522.wav	1ab343e19fd37a3c9970750be6c76729e0ba254701d56255d345fe9736cf62b3	Va obtenir un màster en Economia a la Universitat Estatal d'Ohio.		2	0	sixties	female_feminine	septentrional		ca		nord
ab859fda475c2371f87fb5b38aea7f10f40c55c0f878fc7b03f1ecadd62f780df1d28b803d464ba449b990a362b59824e7fe4b0190be874fe60b12fa785f5643	./experiments/central20_53m_v01/cwattacks/adversarial_32198816.wav	97b1e1b2a18e2d03a5a955b82c3c68f6f6da438928c0fd9fe395ab00e6c32107	Demà passat n'Hug anirà a Vilanova de Prades.		4	0	fifties	male_masculine	septentrional		ca		nord
444f0f5422d6d8df65a071c2737181a0110368ac69baff0b6e879d5b24c6893399d79e81817299d2ab941cc5c6fa0ce0b39852ddf355f8c3546adf054a739c97	./experiments/central20_53m_v01/cwattacks/adversarial_33521367.wav	2313f8b8da9af0aa332527282c9cfaadf52109d2f98243f128b058d4daf932ff	Hi ha samarretes amb talles d’home i amb talles de dona.		3	0			septentrional		ca		nord
31e6f3a011661320b2e59b6f8be43f6db2243e9feabc2b9787c1413788e13eb0e5810bed983bf7ff66e46417d183a91ed50b3b9be9d89e4f51aada72293b9881	./experiments/central20_53m_v01/cwattacks/adversarial_32204166.wav	9a0a1724e00690879dc0cdd6118a1b892f4ef5a0b86d96fa8c7fa56eea1b247b	El drac es va rellepar just abans d'anar per feina.		8	0	sixties	female_feminine	septentrional		ca		nord
31e6f3a011661320b2e59b6f8be43f6db2243e9feabc2b9787c1413788e13eb0e5810bed983bf7ff66e46417d183a91ed50b3b9be9d89e4f51aada72293b9881	./experiments/central20_53m_v01/cwattacks/adversarial_312125.wav	f78ad6b88fa3dc097a15b6f0d4686ddbc2368dbd546df586e38852b6c242821f	En Richard va parlar amb la seva alegria habitual.		6	0	sixties	female_feminine	septentrional		ca		nord
3723bd65a05afc7411c2bfca904742062b7b0c081ba126e68c65d28eaa6122f69196f4959fc1795fe03f8e49ec7364863911f9b659684a06b3a126c6f1729551	./experiments/central20_53m_v01/cwattacks/adversarial_19274266.wav	6c109a120f089a083c0887374b6b093e0dd8353a2aa55890cd486a1785a6574e	Anem a Aranyel.		2	0	sixties	male_masculine	septentrional		ca		nord
31e6f3a011661320b2e59b6f8be43f6db2243e9feabc2b9787c1413788e13eb0e5810bed983bf7ff66e46417d183a91ed50b3b9be9d89e4f51aada72293b9881	./experiments/central20_53m_v01/cwattacks/adversarial_31435627.wav	1a887b737b9369bd9dedbf2bc742c28d3c8239c905f716225b0e0d140b7b6f5a	Però encara hi havia una cosa més sorprenent que aquesta semblança.		4	0	sixties	female_feminine	septentrional		ca		nord
31e6f3a011661320b2e59b6f8be43f6db2243e9feabc2b9787c1413788e13eb0e5810bed983bf7ff66e46417d183a91ed50b3b9be9d89e4f51aada72293b9881	./experiments/central20_53m_v01/cwattacks/adversarial_31375748.wav	10c1c14faba95226fa87796ba0ada931e46a5deb84e8e471ae3b75f612574356	Moltes petites empreses tenen dificultats per entrar en el mercat i continuar sent competitives.		2	0	sixties	female_feminine	septentrional		ca		nord
31e6f3a011661320b2e59b6f8be43f6db2243e9feabc2b9787c1413788e13eb0e5810bed983bf7ff66e46417d183a91ed50b3b9be9d89e4f51aada72293b9881	./experiments/central20_53m_v01/cwattacks/adversarial_31194828.wav	f568e42da3984590002e33cac636d564d80da6782909ae8a188e01635217668b	Els sistemes d'instrumentació de maquinari tradicionals són predefinits.		6	0	sixties	female_feminine	septentrional		ca		nord
8ebfa7fb8906786379e079e2e63e879713158d6f08d2c1b8e8744f097d782db703138e93c3da54b8f8ba476acdfc4610d752dd9ade7602c7cf6b94d1833b01df	./experiments/central20_53m_v01/cwattacks/adversarial_33435009.wav	f95b9f1a876070f76a39597069d6a5bf16f7e8d842810fc4e467c8fa266e2cfc	El primer és que no cal demostrar res.		6	0	fifties	male_masculine	septentrional		ca		nord
53c1de36fe545c03a2a08c52ee4429356214aa932b803e8a056aaead64c5dd1cfb7bf9a0d5b393dbd288240b9245e794cb7aa60d64427889ca15d9df827eafb1	./experiments/central20_53m_v01/cwattacks/adversarial_30884859.wav	a400390c1c4cd5492352e8b0cba107c5100ae30921f3c190296c6ac4ef4618c1	Com s'adapten les varietats triploides polinèsies a les condicions dels atols?		6	2	twenties	male_masculine	septentrional		ca		nord
3723bd65a05afc7411c2bfca904742062b7b0c081ba126e68c65d28eaa6122f69196f4959fc1795fe03f8e49ec7364863911f9b659684a06b3a126c6f1729551	./experiments/central20_53m_v01/cwattacks/adversarial_19412566.wav	0304d5d5d6ecc0871ac4da8bd60b31b53dc964547d0c0f39bc8bc305c3527faf	Aquests fanals van restar fins a la Guerra Civil.		3	0	sixties	male_masculine	septentrional		ca		nord
31e6f3a011661320b2e59b6f8be43f6db2243e9feabc2b9787c1413788e13eb0e5810bed983bf7ff66e46417d183a91ed50b3b9be9d89e4f51aada72293b9881	./experiments/central20_53m_v01/cwattacks/adversarial_32219852.wav	a13d83ecef72af0496b67de5eb33ba470ce08332eacd86478a940de07ff3383d	El crida qui et vol fer aturar.		4	0	sixties	female_feminine	septentrional		ca		nord
32e924cad766e548f527602e2ee436b05a7c234a0887f2dc10b0236f4373ee20ce02ff66083b03330f72f7d6396a19abad0de40d4210fe4f2b37057a1541cd73	./experiments/central20_53m_v01/cwattacks/adversarial_32677051.wav	22dc36048e02fa1702ee597242d4f694d9c147138545570785dc0afd98f7cb42	Dissabte na Bet vol anar a la biblioteca.		4	0	sixties	male_masculine	septentrional		ca		nord
31e6f3a011661320b2e59b6f8be43f6db2243e9feabc2b9787c1413788e13eb0e5810bed983bf7ff66e46417d183a91ed50b3b9be9d89e4f51aada72293b9881	./experiments/central20_53m_v01/cwattacks/adversarial_30908306.wav	ad25742466b3965e7df4c5fafe2120fe1f5132b1b9a0430a8f91f25ce53c8585	He d'anar del carrer de Carme Karr al carrer de Pontils.		8	0			septentrional		ca		nord
31e6f3a011661320b2e59b6f8be43f6db2243e9feabc2b9787c1413788e13eb0e5810bed983bf7ff66e46417d183a91ed50b3b9be9d89e4f51aada72293b9881	./experiments/central20_53m_v01/cwattacks/adversarial_3147064.wav	1fafe5e5dfa5f5e78e8972065911b50bf53c1d6750fa5634ab48ba6dd7f01155	És una masia de finals del set-cents, amb una galeria porticada.		4	0	sixties	female_feminine	septentrional		ca		nord
3723bd65a05afc7411c2bfca904742062b7b0c081ba126e68c65d28eaa6122f69196f4959fc1795fe03f8e49ec7364863911f9b659684a06b3a126c6f1729551	./experiments/central20_53m_v01/cwattacks/adversarial_1939916.wav	0230eed621bc28bdfdf311fed07bf359c1589bbc0a54b3da62ea3b288c9cdfa7	Sense cap estudi, va tenir oficis diversos, fins que finalment s'establí com a fuster ebenista.		2	0	sixties	male_masculine	septentrional		ca		nord
8d696eed43c55020f1b591ce0e6f9548fa4e4c558290587f9eb8209fd580dfb48aad892e442678528bf76ce1874e9e29ca51b795fbf6080060cf086fc5e93457	./experiments/central20_53m_v01/cwattacks/adversarial_32369689.wav	d8627a9ab71d4ed2ee819b4845fd83c7feaf84c77ecf927c6c882220307104be	Dijous en Manel i na Mira aniran al Fondó de les Neus.		6	0			nord-oriental		ca		nord
444f0f5422d6d8df65a071c2737181a0110368ac69baff0b6e879d5b24c6893399d79e81817299d2ab941cc5c6fa0ce0b39852ddf355f8c3546adf054a739c97	./experiments/central20_53m_v01/cwattacks/adversarial_35064252.wav	4129cfce84dc454a6ab29600869057c877e49f671e5dbec01316ee60000fa922	Actualment és la llar de l'equip de l'Associació Escocesa de Futbol Juvenil Cumbernauld United.		3	0			septentrional		ca		nord
107839c0a57701a2cb8b87344d30ac8f93828c76afde5d281264928a93715f923e4ec713b727979c85c6f6f4024eff43a326b31723e343c6cb5ce2055b8351b5	./experiments/central20_53m_v01/cwattacks/adversarial_31010012.wav	d31b1f7700fb48b0a1ebde594324a1ba2681483394deca805ab912d908a9d012	Quant dura el trajecte en autobús fins a Marratxí?		6	0	fourties	female_feminine	septentrional		ca		nord
31e6f3a011661320b2e59b6f8be43f6db2243e9feabc2b9787c1413788e13eb0e5810bed983bf7ff66e46417d183a91ed50b3b9be9d89e4f51aada72293b9881	./experiments/central20_53m_v01/cwattacks/adversarial_31389077.wav	13381f0c897beb8006c37090892a8f8318455d1a6f4766f4d773cd0703c2f401	Un cop retirat fou entrenador.		4	0	sixties	female_feminine	septentrional		ca		nord
444f0f5422d6d8df65a071c2737181a0110368ac69baff0b6e879d5b24c6893399d79e81817299d2ab941cc5c6fa0ce0b39852ddf355f8c3546adf054a739c97	./experiments/central20_53m_v01/cwattacks/adversarial_36508059.wav	55240c648f3aba0091bfa5ac20ea16c2274c82c0c0f26b5fe9166b02c05d87bf	I les vaig anar fotografiant.		2	0			septentrional		ca		nord
